,num_words,word_list_size,chars_between,mod_probability,symbol_guesses,total_strength,days_to_crack
1698,3,6000,3,0.7,10,8.0750592792e+16,9.346133425
1699,3,6000,3,0.8,10,1.1445076396799997e+17,13.246616199999998
1700,3,6000,4,0.5,10,6.0410097e+16,6.991909375
1701,3,6000,4,0.6,10,9.518343782399998e+16,11.016601599999998
1702,3,6000,4,0.7,10,1.41250516632e+17,16.348439425000002
1703,3,6000,4,0.8,10,2.0019951532799994e+17,23.171240199999993
1704,3,6100,2,0.5,10,1.6653908068875e+16,1.9275356561197916
1705,3,6100,2,0.6,10,2.6240252903423996e+16,3.037066308266666
1706,3,6100,2,0.7,10,3.8940065245557e+16,4.506951996013542
1707,3,6100,2,0.8,10,5.519117646352798e+16,6.3878676462416655
1708,3,6100,3,0.5,10,3.6291169283875e+16,4.20036681526331
1709,3,6100,3,0.6,10,5.718114068070399e+16,6.618187578785184
1710,3,6100,3,0.7,10,8.4855788437597e+16,9.821271809907058
1711,3,6100,3,0.8,10,1.2026920766768797e+17,13.920047183760182
1712,3,6100,4,0.5,10,6.3481223273875e+16,7.347363804846644
1713,3,6100,4,0.6,10,1.0002236991078398e+17,11.576663184118516
1714,3,6100,4,0.7,10,1.48431405165037e+17,17.179560782990393
1715,3,6100,4,0.8,10,2.1037725087344794e+17,24.349218851093514
1716,3,6200,2,0.5,10,1.7486453061e+16,2.023895030208333
1717,3,6200,2,0.6,10,2.7552028557311996e+16,3.1888921941333326
1718,3,6200,2,0.7,10,4.0886716817016e+16,4.732258890858333
1719,3,6200,2,0.8,10,5.795023682246398e+16,6.707203335933331
1720,3,6200,3,0.5,10,3.8105399981e+16,4.410347220023148
1721,3,6200,3,0.6,10,6.003968127795199e+16,6.949037184948147
1722,3,6200,3,0.7,10,8.9097811476536e+16,10.312246698673148
1723,3,6200,3,0.8,10,1.2628158182854395e+17,14.615923822748144
1724,3,6200,4,0.5,10,6.6654711101e+16,7.714665636689815
1725,3,6200,4,0.6,10,1.0502258504499198e+17,12.155391787614814
1726,3,6200,4,0.7,10,1.55851634851256e+17,18.038383663339815
1727,3,6200,4,0.8,10,2.2089421337542394e+17,25.566459881414808
1728,3,6300,2,0.5,10,1.8346292204625e+16,2.123413449609375
1729,3,6300,2,0.6,10,2.8906809458687996e+16,3.3456955391999994
1730,3,6300,2,0.7,10,4.2897187405359e+16,4.964952245990625
1731,3,6300,2,0.8,10,6.079975020453598e+16,7.037008125524998
1732,3,6300,3,0.5,10,3.9979108409625e+16,4.627211621484375
1733,3,6300,3,0.6,10,6.299193625804798e+16,7.2907333631999975
1734,3,6300,3,0.7,10,9.347890498083899e+16,10.819317706115624
1735,3,6300,3,0.8,10,1.3249106563845595e+17,15.334614078524995
1736,3,6300,4,0.5,10,6.9932238539625e+16,8.094009090234376
1737,3,6300,4,0.6,10,1.1018672721100798e+17,12.753093427199998
1738,3,6300,4,0.7,10,1.63515129316119e+17,18.925362189365625
1739,3,6300,4,0.8,10,2.3175596393157594e+17,26.823606936524993
1740,3,6400,2,0.5,10,1.9233865728e+16,2.226141866666667
1741,3,6400,2,0.6,10,3.0305289240575996e+16,3.507556625066666
1742,3,6400,2,0.7,10,4.4972506349568e+16,5.205151197866667
1743,3,6400,2,0.8,10,6.3741175529471976e+16,7.377450871466663
1744,3,6400,3,0.5,10,4.1913253888e+16,4.851071051851852
1745,3,6400,3,0.6,10,6.603941714329598e+16,7.64345105825185
1746,3,6400,3,0.7,10,9.8001312022528e+16,11.342744447051853
1747,3,6400,3,0.8,10,1.3890083828531195e+17,16.076485912651847
1748,3,6400,4,0.5,10,7.3315483648e+16,8.485588385185185
1749,3,6400,4,0.6,10,1.1551744039321598e+17,13.370074119585183
1750,3,6400,4,0.7,10,1.71425812185088e+17,19.840950484385186
1751,3,6400,4,0.8,10,2.4296806363955194e+17,28.121303661985174
1752,3,6500,2,0.5,10,2.0149613859375e+16,2.3321312337239584
1753,3,6500,2,0.6,10,3.174816153599999e+16,3.6745557333333325
1754,3,6500,2,0.7,10,4.7113702988625e+16,5.4529748829427085
1755,3,6500,2,0.8,10,6.6775971716999976e+16,7.72870043020833
1756,3,6500,3,0.5,10,4.3908795734375e+16,5.08203654333044
1757,3,6500,3,0.6,10,6.918363545599998e+16,8.007365214814813
1758,3,6500,3,0.7,10,1.02667275673625e+17,11.88278653629919
1759,3,6500,3,0.8,10,1.4551407895699997e+17,16.841907286689814
1760,3,6500,4,0.5,10,7.6806124484375e+16,8.889597741247107
1761,3,6500,4,0.6,10,1.2101736857599998e+17,14.00663988148148
1762,3,6500,4,0.7,10,1.79587607083625e+17,20.785602671715857
1763,3,6500,4,0.8,10,2.545360735969999e+17,29.460193703356467
1764,3,6600,2,0.5,10,2.1093976827e+16,2.441432503125
1765,3,6600,2,0.6,10,3.323611997798399e+16,3.846773145599999
1766,3,6600,2,0.7,10,4.9321806661512e+16,5.708542437675
1767,3,6600,2,0.8,10,6.9905597686847976e+16,8.090925658199996
1768,3,6600,3,0.5,10,4.5966693267e+16,5.320219128125
1769,3,6600,3,0.6,10,7.242610271846398e+16,8.382650777599999
1770,3,6600,3,0.7,10,1.07479039006152e+17,12.439703588675
1771,3,6600,3,0.8,10,1.5233396684140794e+17,17.631246162199993
1772,3,6600,4,0.5,10,8.0405839107e+16,9.306231378125
1773,3,6600,4,0.6,10,1.2668915574374397e+17,14.663096729599996
1774,3,6600,4,0.7,10,1.88004437637192e+17,21.759772874675
1775,3,6600,4,0.8,10,2.664655549015679e+17,30.840920706199988
1776,3,6700,2,0.5,10,2.2067394859125e+16,2.5540966272135415
1777,3,6700,2,0.6,10,3.476985819955199e+16,4.024289143466666
1778,3,6700,2,0.7,10,5.1597846707211e+16,5.971972998519791
1779,3,6700,2,0.8,10,7.313151235874398e+16,8.464295411891666
1780,3,6700,3,0.5,10,4.8087905804125e+16,5.565729838440394
1781,3,6700,3,0.6,10,7.576833045299198e+16,8.769482691318517
1782,3,6700,3,0.7,10,1.1243884509213099e+17,13.013755218996643
1783,3,6700,3,0.8,10,1.5936368112642394e+17,18.44487050074351
1784,3,6700,4,0.5,10,8.4116305574125e+16,9.735683515523727
1785,3,6700,4,0.6,10,1.3253544588083197e+17,15.339750680651848
1786,3,6700,4,0.7,10,1.96680227471251e+17,22.763915216579978
1787,3,6700,4,0.8,10,2.787620686509039e+17,32.26412831607684
1788,3,6800,2,0.5,10,2.3070308184e+16,2.670174558333333
1789,3,6800,2,0.6,10,3.635006983372799e+16,4.207184008533332
1790,3,6800,2,0.7,10,5.3942852464704e+16,6.243385701933333
1791,3,6800,2,0.8,10,7.645517465241597e+16,8.84897854773333
1792,3,6800,3,0.5,10,5.0273392664e+16,5.818679706481482
1793,3,6800,3,0.6,10,7.921183018188798e+16,9.16803590068148
1794,3,6800,3,0.7,10,1.17548937003584e+17,13.60520104208148
1795,3,6800,3,0.8,10,1.6660640099993594e+17,19.283148263881472
1796,3,6800,4,0.5,10,8.7939201944e+16,10.178148373148147
1797,3,6800,4,0.6,10,1.3855888297164797e+17,16.036907751348146
1798,3,6800,4,0.7,10,2.05618900211264e+17,23.79848382074815
1799,3,6800,4,0.8,10,2.9143117594265594e+17,33.73046017854814
1800,3,6900,2,0.5,10,2.4103157029875e+16,2.789717248828125
1801,3,6900,2,0.6,10,3.797744851353599e+16,4.395538022399999
1802,3,6900,2,0.7,10,5.6357853272973e+16,6.522899684371875
1803,3,6900,2,0.8,10,7.987804348759197e+16,9.245143922174996
1804,3,6900,3,0.5,10,5.2524113164875e+16,6.079179764453126
1805,3,6900,3,0.6,10,8.275811342745598e+16,9.578485350399998
1806,3,6900,3,0.7,10,1.22811557812533e+17,14.214300672746875
1807,3,6900,3,0.8,10,1.7406530564983194e+17,20.146447413174993
1808,3,6900,4,0.5,10,9.1876206274875e+16,10.633820170703126
1809,3,6900,4,0.6,10,1.4476211100057597e+17,16.754873958399997
1810,3,6900,4,0.7,10,2.14824379482693e+17,24.863932810496873
1811,3,6900,4,0.8,10,3.044784378744719e+17,35.240559939174986
1812,3,7000,2,0.5,10,2.5166381625e+16,2.9127756510416667
1813,3,7000,2,0.6,10,3.965268787199999e+16,4.589431466666666
1814,3,7000,2,0.7,10,5.8843878471e+16,6.810634082291667
1815,3,7000,2,0.8,10,8.340157778399997e+16,9.652960391666662
1816,3,7000,3,0.5,10,5.4841026625e+16,6.347341044560185
1817,3,7000,3,0.6,10,8.640869171199998e+16,10.001005985185184
1818,3,7000,3,0.7,10,1.28228950591e+17,14.841313725810187
1819,3,7000,3,0.8,10,1.8174357426399994e+17,21.03513591018518
1820,3,7000,4,0.5,10,9.5928996625e+16,11.10289312789352
1821,3,7000,4,0.6,10,1.5114777395199997e+17,17.493955318518513
1822,3,7000,4,0.7,10,2.24300588911e+17,25.960716309143518
1823,3,7000,4,0.8,10,3.179094155439999e+17,36.7950712435185
1824,3,7100,2,0.5,10,2.6260422197625e+16,3.0394007173177084
1825,3,7100,2,0.6,10,4.137648154214399e+16,4.788944622933332
1826,3,7100,2,0.7,10,6.1401957397767e+16,7.106708032148959
1827,3,7100,2,0.8,10,8.702723646136797e+16,10.07259681265833
1828,3,7100,3,0.5,10,5.7225092362625e+16,6.623274579007523
1829,3,7100,3,0.6,10,9.016507655782398e+16,10.435772749748146
1830,3,7100,3,0.7,10,1.3380335841100699e+17,15.486499816088774
1831,3,7100,3,0.8,10,1.8964438603032794e+17,21.94958171647314
1832,3,7100,4,0.5,10,1.00099251052625e+17,11.585561464424188
1833,3,7100,4,0.6,10,1.5771851581030397e+17,18.254457848414813
1834,3,7100,4,0.7,10,2.34051452121647e+17,27.089288440005443
1835,3,7100,4,0.8,10,3.317296700488879e+17,38.3946377371398
1836,3,7200,2,0.5,10,2.7385718976e+16,3.1696433999999996
1837,3,7200,2,0.6,10,4.314952315699199e+16,4.994157772799999
1838,3,7200,2,0.7,10,6.4033119392256e+16,7.4112406704
1839,3,7200,2,0.8,10,9.075647843942397e+16,10.504222041599997
1840,3,7200,3,0.5,10,5.9677269696e+16,6.9070914
1841,3,7200,3,0.6,10,9.402877948723198e+16,10.882960588799998
1842,3,7200,3,0.7,10,1.39537024344576e+17,16.150118558400003
1843,3,7200,3,0.8,10,1.9777092013670394e+17,22.890152793599995
1844,3,7200,4,0.5,10,1.04388647616e+17,12.0820194
1845,3,7200,4,0.6,10,1.6447698055987197e+17,19.036687564799998
1846,3,7200,4,0.7,10,2.44080892740096e+17,28.2501033264
1847,3,7200,4,0.8,10,3.459447624867839e+17,40.03990306559999
1848,3,7300,2,0.5,10,2.8542712188375e+16,3.3035546514322918
1849,3,7300,2,0.6,10,4.497250634956799e+16,5.205151197866666
1850,3,7300,2,0.7,10,6.6738393793449e+16,7.724351133501042
1851,3,7300,2,0.8,10,9.459076263789597e+16,10.948004934941663
1852,3,7300,3,0.5,10,6.2198517943375e+16,7.198902539742477
1853,3,7300,3,0.6,10,9.800131202252798e+16,11.34274444705185
1854,3,7300,3,0.7,10,1.45432191463729e+17,16.832429567561228
1855,3,7300,3,0.8,10,2.0612635577101594e+17,23.857217103126843
1856,3,7300,4,0.5,10,1.08798864373375e+17,12.592461154325811
1857,3,7300,4,0.6,10,1.7142581218508797e+17,19.840950484385182
1858,3,7300,4,0.7,10,2.54392834391809e+17,29.443615091644556
1859,3,7300,4,0.8,10,3.605602539553359e+17,41.73151087446017
1860,3,7400,2,0.5,10,2.9731842063e+16,3.4411854239583333
1861,3,7400,2,0.6,10,4.684612475289599e+16,5.422005179733333
1862,3,7400,2,0.7,10,6.9518809940328e+16,8.046158557908333
1863,3,7400,2,0.8,10,9.853154797651197e+16,11.40411434913333
1864,3,7400,3,0.5,10,6.4789796423e+16,7.498819030439815
1865,3,7400,3,0.6,10,1.0208418568601598e+17,11.815299269214814
1866,3,7400,3,0.7,10,1.51491102840488e+17,17.533692458389815
1867,3,7400,3,0.8,10,2.1471387212115194e+17,24.85114260661481
1868,3,7400,4,0.5,10,1.13331579383e+17,13.117080947106482
1869,3,7400,4,0.6,10,1.7856765467033597e+17,20.667552623881477
1870,3,7400,4,0.7,10,2.64991200702248e+17,30.670277859056483
1871,3,7400,4,0.8,10,3.755817055521919e+17,43.470104809281466
1872,3,7500,2,0.5,10,3.0953548828125e+16,3.582586669921875
1873,3,7500,2,0.6,10,4.877107199999999e+16,5.644799999999999
1874,3,7500,2,0.7,10,7.237539717187499e+16,8.376782080078124
1875,3,7500,2,0.8,10,1.0258029337499997e+17,11.872719140624996
1876,3,7500,3,0.5,10,6.7452064453125e+16,7.806951904296875
1877,3,7500,3,0.6,10,1.0627891199999998e+17,12.300799999999999
1878,3,7500,3,0.7,10,1.57716001546875e+17,18.254166845703125
1879,3,7500,3,0.8,10,2.2353664837499994e+17,25.87229726562499
1880,3,7500,4,0.5,10,1.17988470703125e+17,13.656072998046875
1881,3,7500,4,0.6,10,1.8590515199999997e+17,21.516799999999996
1882,3,7500,4,0.7,10,2.75879915296875e+17,31.930545751953122
1883,3,7500,4,0.8,10,3.910146783749999e+17,45.256328515624986
1884,3,7600,2,0.5,10,3.2208272712e+16,3.7278093416666667
1885,3,7600,2,0.6,10,5.074804172390399e+16,5.8736159402666654
1886,3,7600,2,0.7,10,7.5309184827072e+16,8.716340836466667
1887,3,7600,2,0.8,10,1.0673845775308797e+17,12.353988165866664
1888,3,7600,3,0.5,10,7.0186281352e+16,8.123412193518519
1889,3,7600,3,0.6,10,1.1058700248678398e+17,12.799421584118518
1890,3,7600,3,0.7,10,1.64109130654912e+17,18.99411234431852
1891,3,7600,3,0.8,10,2.3259786372044794e+17,26.92104904171851
1892,3,7600,4,0.5,10,1.22771216392e+17,14.209631526851851
1893,3,7600,4,0.6,10,1.9344094815846397e+17,22.388998629451848
1894,3,7600,4,0.7,10,2.87062901801152e+17,33.224872893651856
1895,3,7600,4,0.8,10,4.068647335214079e+17,47.090825639051836
1896,3,7700,2,0.5,10,3.3496453942875e+16,3.8769043915364585
1897,3,7700,2,0.6,10,5.277772755763199e+16,6.108533282133332
1898,3,7700,2,0.7,10,7.8321202244901e+16,9.064953963530208
1899,3,7700,2,0.8,10,1.1100750003050397e+17,12.848090281308329
1900,3,7700,3,0.5,10,7.2993406437875e+16,8.448310930309606
1901,3,7700,3,0.6,10,1.1500996866867198e+17,13.311338966281479
1902,3,7700,3,0.7,10,1.70672733236621e+17,19.753788569053356
1903,3,7700,3,0.8,10,2.4190069734538394e+17,27.997765896456475
1904,3,7700,4,0.5,10,1.27681494507875e+17,14.777950753226275
1905,3,7700,4,0.6,10,2.0117768713011197e+17,23.284454528948146
1906,3,7700,4,0.7,10,2.98544083840541e+17,34.55371340747002
1907,3,7700,4,0.8,10,4.231374320890639e+17,48.974239825123135
1908,3,7800,2,0.5,10,3.4818532749e+16,4.029922771875
1909,3,7800,2,0.6,10,5.486082313420799e+16,6.349632307199999
1910,3,7800,2,0.7,10,8.1412478764344e+16,9.422740597725
1911,3,7800,2,0.8,10,1.1538887912697597e+17,13.355194343399996
1912,3,7800,3,0.5,10,7.5874399029e+16,8.781759146875
1913,3,7800,3,0.6,10,1.1954932206796798e+17,13.836727091199998
1914,3,7800,3,0.7,10,1.77409052364024e+17,20.533455134725
1915,3,7800,3,0.8,10,2.514483284376959e+17,29.102815791399987
1916,3,7800,4,0.5,10,1.32720983109e+17,15.361224896875
1917,3,7800,4,0.6,10,2.0911801289932797e+17,24.203473715199998
1918,3,7800,4,0.7,10,3.10327385040504e+17,35.917521416725
1919,3,7800,4,0.8,10,4.398383351756159e+17,50.90721471939998
1920,3,7900,2,0.5,10,3.6174949358625e+16,4.186915435026042
1921,3,7900,2,0.6,10,5.699802208665599e+16,6.596993297066665
1922,3,7900,2,0.7,10,8.458404372438299e+16,9.789819875507291
1923,3,7900,2,0.8,10,1.1988405396223197e+17,13.875469208591662
1924,3,7900,3,0.5,10,7.8830218443625e+16,9.12386787541956
1925,3,7900,3,0.6,10,1.2420657420697597e+17,14.375760903585181
1926,3,7900,3,0.7,10,1.84320331109143e+17,21.33337165615081
1927,3,7900,3,0.8,10,2.612439361852719e+17,30.236566688110173
1928,3,7900,4,0.5,10,1.37891360253625e+17,15.959648177502892
1929,3,7900,4,0.6,10,2.1726456945049597e+17,25.146362204918514
1930,3,7900,4,0.7,10,3.22416729026503e+17,37.31675104473414
1931,3,7900,4,0.8,10,4.569730038787119e+17,52.89039396744351
1932,3,8000,2,0.5,10,3.7566144e+16,4.347933333333334
1933,3,8000,2,0.6,10,5.919001804799999e+16,6.850696533333331
1934,3,8000,2,0.7,10,8.7836926464e+16,10.166310933333333
1935,3,8000,2,0.8,10,1.2449448345599997e+17,14.409083733333329
1936,3,8000,3,0.5,10,8.1861824e+16,9.474748148148148
1937,3,8000,3,0.6,10,1.2898323660799997e+17,14.928615348148144
1938,3,8000,3,0.7,10,1.91408812544e+17,22.15379774814815
1939,3,8000,3,0.8,10,2.712906997759999e+17,31.39938654814814
1940,3,8000,4,0.5,10,1.43194304e+17,16.573414814814814
1941,3,8000,4,0.6,10,2.2562000076799997e+17,26.113426014814813
1942,3,8000,4,0.7,10,3.34816039424e+17,38.75185641481481
1943,3,8000,4,0.8,10,4.745469992959999e+17,54.9244212148148
1944,3,8100,2,0.5,10,3.8992556901375e+16,4.513027419140625
1945,3,8100,2,0.6,10,6.143750465126398e+16,7.110822297599999
1946,3,8100,2,0.7,10,9.1172156322177e+16,10.552332907659373
1947,3,8100,2,0.8,10,1.2922162652800795e+17,14.956206774074994
1948,3,8100,3,0.5,10,8.4970175016375e+16,9.834510997265625
1949,3,8100,3,0.6,10,1.3388082079334397e+17,15.495465369599996
1950,3,8100,3,0.7,10,1.98676739740617e+17,22.994993025534374
1951,3,8100,3,0.8,10,2.815917983977679e+17,32.59164333307499
1952,3,8100,4,0.5,10,1.48631492406375e+17,17.202719028515627
1953,3,8100,4,0.6,10,2.3418695083622397e+17,27.104971161599998
1954,3,8100,4,0.7,10,3.47529239858457e+17,40.22329165028438
1955,3,8100,4,0.8,10,4.925658825251279e+17,57.00994010707498
1956,3,8200,2,0.5,10,4.0454628291e+16,4.682248644791667
1957,3,8200,2,0.6,10,6.374117552947198e+16,7.377450871466665
1958,3,8200,2,0.7,10,9.4590762637896e+16,10.948004934941666
1959,3,8200,2,0.8,10,1.3406694209798395e+17,15.51700718726666
1960,3,8200,3,0.5,10,8.8156230811e+16,10.203267454976851
1961,3,8200,3,0.6,10,1.3890083828531197e+17,16.076485912651847
1962,3,8200,3,0.7,10,2.06126355771016e+17,23.857217103126853
1963,3,8200,3,0.8,10,2.9215041123846394e+17,33.81370500445184
1964,3,8200,4,0.5,10,1.54204603531e+17,17.847755038310183
1965,3,8200,4,0.6,10,2.4296806363955197e+17,28.12130366198518
1966,3,8200,4,0.7,10,3.60560253955336e+17,41.731510874460184
1967,3,8200,4,0.8,10,5.110352146637438e+17,59.14759428978516
1968,3,8300,2,0.5,10,4.1952798397125e+16,4.855647962630209
1969,3,8300,2,0.6,10,6.610172431564798e+16,7.650662536533331
1970,3,8300,2,0.7,10,9.809377475013899e+16,11.353446151636458
1971,3,8300,2,0.8,10,1.3903188908565595e+17,16.09165382935833
1972,3,8300,3,0.5,10,9.1420950702125e+16,10.581128553486689
1973,3,8300,3,0.6,10,1.4404480060620797e+17,16.67185192201481
1974,3,8300,3,0.7,10,2.13759903707219e+17,24.74072959574294
1975,3,8300,3,0.8,10,3.029697174859759e+17,35.0659395238398
1976,3,8300,4,0.5,10,1.59915315432125e+17,18.508717063903354
1977,3,8300,4,0.6,10,2.5196598316236794e+17,29.162729532681475
1978,3,8300,4,0.7,10,3.73913005340099e+17,43.27696821065961
1979,3,8300,4,0.8,10,5.299605568094958e+17,61.338027408506456
1980,3,8400,2,0.5,10,4.3487507448e+16,5.033276325
1981,3,8400,2,0.6,10,6.851984464281598e+16,7.930537574399998
1982,3,8400,2,0.7,10,1.01682221997888e+17,11.7687756942
1983,3,8400,2,0.8,10,1.4411792641075197e+17,16.680315556799997
1984,3,8400,3,0.5,10,9.4765294008e+16,10.968205325
1985,3,8400,3,0.6,10,1.4931421927833597e+17,17.281738342399997
1986,3,8400,3,0.7,10,2.21579626621248e+17,25.6457901182
1987,3,8400,3,0.8,10,3.140528963281919e+17,36.348714852799986
1988,3,8400,4,0.5,10,1.65765306168e+17,19.185799325
1989,3,8400,4,0.6,10,2.6118335338905594e+17,30.22955479039999
1990,3,8400,4,0.7,10,3.87591417638208e+17,44.8601177822
1991,3,8400,4,0.8,10,5.493474700600318e+17,63.58188310879997
1992,3,8500,2,0.5,10,4.5059195671875e+16,5.215184684244791
1993,3,8500,2,0.6,10,7.099623014399998e+16,8.217156266666665
1994,3,8500,2,0.7,10,1.05357133720125e+17,12.194112699088542
1995,3,8500,2,0.8,10,1.4932651299299997e+17,17.283161226041663
1996,3,8500,3,0.5,10,9.8190220046875e+16,11.364608801721644
1997,3,8500,3,0.6,10,1.5471060582399997e+17,17.906320118518515
1998,3,8500,3,0.7,10,2.29587767585125e+17,26.572658285315395
1999,3,8500,3,0.8,10,3.254031269529999e+17,37.662398952893504
2000,3,8500,4,0.5,10,1.71756253796875e+17,19.87919604130498
2001,3,8500,4,0.6,10,2.7062281830399994e+17,31.322085451851848
2002,3,8500,4,0.7,10,4.01599414475125e+17,46.48141371239873
2003,3,8500,4,0.8,10,5.692015155129998e+17,65.87980503622683
2004,3,8600,2,0.5,10,4.6668303297e+16,5.401423992708334
2005,3,8600,2,0.6,10,7.353157445222398e+16,8.510598894933333
2006,3,8600,2,0.7,10,1.09119539255832e+17,12.629576302758332
2007,3,8600,2,0.8,10,1.5465910775212794e+17,17.90035969353333
2008,3,8600,3,0.5,10,1.01696688137e+17,11.77045001585648
2009,3,8600,3,0.6,10,1.6023547176550397e+17,18.545772195081476
2010,3,8600,3,0.7,10,2.37786569670872e+17,27.521593711906483
2011,3,8600,3,0.8,10,3.370235885482879e+17,39.007359785681466
2012,3,8600,4,0.5,10,1.77889836377e+17,20.589101432523147
2013,3,8600,4,0.6,10,2.8028702189158394e+17,32.44062753374814
2014,3,8600,4,0.7,10,4.15940919476312e+17,48.141310124573145
2015,3,8600,4,0.8,10,5.895282542660479e+17,68.23243683634813
2016,3,8700,2,0.5,10,4.8315270551625e+16,5.592045202734375
2017,3,8700,2,0.6,10,7.612657120051198e+16,8.8109457408
2018,3,8700,2,0.7,10,1.1297046794399099e+17,13.075285641665625
2019,3,8700,2,0.8,10,1.6011716960786394e+17,18.53207981572499
2020,3,8700,3,0.5,10,1.05285657596625e+17,12.185839999609374
2021,3,8700,3,0.6,10,1.6589032862515197e+17,19.200269516799995
2022,3,8700,3,0.7,10,2.46178275950511e+17,28.49285601279062
2023,3,8700,3,0.8,10,3.489174603019439e+17,40.38396531272498
2024,3,8700,4,0.5,10,1.84167731966625e+17,21.315709718359376
2025,3,8700,4,0.6,10,2.9017860813619194e+17,33.58548705279999
2026,3,8700,4,0.7,10,4.30619856267231e+17,49.84026114204062
2027,3,8700,4,0.8,10,6.103332474168238e+17,70.64042215472497
2028,3,8800,2,0.5,10,5.0000537664e+16,5.787099266666666
2029,3,8800,2,0.6,10,7.878191402188798e+16,9.118277085866664
2030,3,8800,2,0.7,10,1.16910949123584e+17,13.531359852266666
2031,3,8800,2,0.8,10,1.6570215747993594e+17,19.178490449066658
2032,3,8800,3,0.5,10,1.08958087744e+17,12.610889785185185
2033,3,8800,3,0.6,10,1.7167668792524797e+17,19.869987028385182
2034,3,8800,3,0.7,10,2.54765129496064e+17,29.486704802785184
2035,3,8800,3,0.8,10,3.610879214018559e+17,41.79258349558517
2036,3,8800,4,0.5,10,1.90591618624e+17,22.05921511851852
2037,3,8800,4,0.6,10,3.0030022102220794e+17,34.75697002571851
2038,3,8800,4,0.7,10,4.45640148473344e+17,51.57872088811852
2039,3,8800,4,0.8,10,6.316220560629757e+17,73.10440463691849
2040,3,8900,2,0.5,10,5.1724544862375e+16,5.986637136848959
2041,3,8900,2,0.6,10,8.149829654937598e+16,9.43267321173333
2042,3,8900,2,0.7,10,1.20942012133593e+17,13.997918071017708
2043,3,8900,2,0.8,10,1.7141553028807194e+17,19.839760450008324
2044,3,8900,3,0.5,10,1.12714937897375e+17,13.045710404788775
2045,3,8900,3,0.6,10,1.7759606118809597e+17,20.555099674548146
2046,3,8900,3,0.7,10,2.63549373379553e+17,30.50339969670752
2047,3,8900,3,0.8,10,3.735381510359119e+17,43.23358229582313
2048,3,8900,4,0.5,10,1.97163174407375e+17,22.81981185270544
2049,3,8900,4,0.6,10,3.1065450453401594e+17,35.95538246921481
2050,3,8900,4,0.7,10,4.61005719720113e+17,53.35714348612419
2051,3,8900,4,0.8,10,6.534002413021518e+17,75.62502792848979
2052,3,9000,2,0.5,10,5.3487732375e+16,6.190709765625
2053,3,9000,2,0.6,10,8.427641241599998e+16,9.754214399999999
2054,3,9000,2,0.7,10,1.25064686313e+17,14.475079434374999
2055,3,9000,2,0.8,10,1.7725874695199994e+17,20.516058674999993
2056,3,9000,3,0.5,10,1.16557167375e+17,13.490412890625
2057,3,9000,3,0.6,10,1.8364995993599997e+17,21.255782399999998
2058,3,9000,3,0.7,10,2.72533250673e+17,31.543200309375
2059,3,9000,3,0.8,10,3.862713283919999e+17,44.70732967499999
2060,3,9000,4,0.5,10,2.03884077375e+17,23.597694140625
2061,3,9000,4,0.6,10,3.2124410265599994e+17,37.18103039999999
2062,3,9000,4,0.7,10,4.76720493633e+17,55.175983059375
2063,3,9000,4,0.8,10,6.756733642319997e+17,78.20293567499998
2064,3,9100,2,0.5,10,5.5290540430125e+16,6.399368105338541
2065,3,9100,2,0.6,10,8.711695525478398e+16,10.082980932266665
2066,3,9100,2,0.7,10,1.2928000100078699e+17,14.962963078794791
2067,3,9100,2,0.8,10,1.8323326639144794e+17,21.20755398049166
2068,3,9100,3,0.5,10,1.20485735495125e+17,13.945108274898725
2069,3,9100,3,0.6,10,1.8983989569126397e+17,21.97221014945185
2070,3,9100,3,0.7,10,2.81719004448427e+17,32.60636625560498
2071,3,9100,3,0.8,10,3.992906326580079e+17,46.214193594676836
2072,3,9100,4,0.5,10,2.10756005585125e+17,24.39305620198206
2073,3,9100,4,0.6,10,3.3207165937254394e+17,38.434219834785175
2074,3,9100,4,0.7,10,4.92788393837467e+17,57.03569373118831
2075,3,9100,4,0.8,10,6.984469859501678e+17,80.83877152201016
2076,3,9200,2,0.5,10,5.7133409256e+16,6.612663108333334
2077,3,9200,2,0.6,10,9.002061869875198e+16,10.419053090133332
2078,3,9200,2,0.7,10,1.33588985535936e+17,15.461688140733335
2079,3,9200,2,0.8,10,1.8934054752614394e+17,21.914415222933325
2080,3,9200,3,0.5,10,1.24501601576e+17,14.409907589814816
2081,3,9200,3,0.6,10,1.9616737997619197e+17,22.704557867614813
2082,3,9200,3,0.7,10,2.91108877777856e+17,33.693157150214816
2083,3,9200,3,0.8,10,4.125992430218239e+17,47.7545420164148
2084,3,9200,4,0.5,10,2.17780637096e+17,25.20609225648148
2085,3,9200,4,0.6,10,3.4313981866803194e+17,39.71525679028147
2086,3,9200,4,0.7,10,5.09213343958976e+17,58.93672962488149
2087,3,9200,4,0.8,10,7.217266675543037e+17,83.53317911508145
2088,3,9300,2,0.5,10,5.9016779080875e+16,6.830645726953125
2089,3,9300,2,0.6,10,9.298809638092798e+16,10.762511155199999
2090,3,9300,2,0.7,10,1.37992669257429e+17,15.971373756646873
2091,3,9300,2,0.8,10,1.9558204927581594e+17,22.63681125877499
2092,3,9300,3,0.5,10,1.28605724935875e+17,14.884921867578127
2093,3,9300,3,0.6,10,2.0263392431308797e+17,23.453000499199998
2094,3,9300,3,0.7,10,3.00705113733309e+17,34.80383260802187
2095,3,9300,3,0.8,10,4.262003386713359e+17,49.32874290177498
